type,unit_id,current_try,q_0_age_answer,q_0_school_answer,q_0_taxes_answer,q_0_political_views_answer,q_0_consideration_answer,q_0_southern_border_answer,q_0_environment_answer,q_0_time_elapsed,q_1_farmers_question,q_1_farmers_value,q_1_time_elapsed,q_2_marks_question,q_2_marks_value,q_2_time_elapsed,q_3_athletics_question,q_3_athletics_value,q_3_time_elapsed,doc_name,doc_statement,doc_claimant,doc_date,doc_originatedFrom,doc_index,doc_ground_truth_value,doc_ground_truth_label,doc_truthfulness_value,doc_truthfulness_url,doc_accesses,doc_time_elapsed
wrong_false_5,unit_86,1,26-35,Some college (etc.),"20,000 to less than 30,000",Conservative,Republican,No opinion either way,Agree,43.54,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,157.42,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,133.74,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,115.55,pants-on-fire_doc9,the US is developing an antivirus that includes a chip to track your movement,Facebook User,2020-16-03,Facebook Post,3.0,0.0,pants-on-fire,0.0,https://mediabiasfactcheck.com/2020/04/04/the-latest-fact-checks-from-the-international-fact-checking-network-ifcn-04-04-2020/,1.0,276.25
wrong_false_5,unit_89,1,26-35,Postgrad. or professional degree (etc.),"40,000 to less than 50,000",Very liberal,Democrat,Disagree,Agree,14.76,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,17.86,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,correct value,12.93,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,29.35,pants-on-fire_doc9,the US is developing an antivirus that includes a chip to track your movement,Facebook User,2020-16-03,Facebook Post,5.0,0.0,pants-on-fire,0.0,https://www.snopes.com/fact-check/bill-gates-id2020/,1.0,106.72
wrong_false_5,unit_87,3,26-35,4 year college/bachelor degree,"40,000 to less than 50,000",Liberal,Independent,Agree,Agree,17.98,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,11.39,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,8.1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,5.23,pants-on-fire_doc9,the US is developing anantivirusï½ that includes a chip to track your movement,Facebook User,2020-16-03,Facebook Post,1.0,0.0,pants-on-fire,5.0,https://www.facebook.com/help/1020633957973118?helpref=hc_global_nav,1.0,71.29
wrong_false_5,unit_78,1,36-50,Postgrad. or professional degree (etc.),"30,000 to less than 40,000",Moderate,Republican,Agree,Agree,38.73,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,26.01,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,13.88,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,6.61,pants-on-fire_doc7,This particular pandemic is one where I donï½t think nationwide thereï½s been a single fatality under 25,Ron Desantis,9/4/2020,Meeting,6.0,0.0,pants-on-fire,3.0,https://www.msnbc.com/rachel-maddow-show/florida-s-desantis-flubs-relevant-detail-about-coronavirus-threat-n1181031,1.0,60.83
wrong_false_5,unit_18,1,50-80,Some college (etc.),"20,000 to less than 30,000",Liberal,Republican,Agree,Agree,20.09,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,11.25,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,correct value,12.38,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,22.14,pants-on-fire_doc8,The government is closing businesses to stop the spread of coronavirus even though the numbers are nothing compared to H1N1 or Ebola Everyone needs to realize our government is up to something ,Facebook User,2020-16-03,Facebook Post,6.0,0.0,pants-on-fire,4.0,https://www.jconline.com/story/news/2020/07/01/your-turn-should-greater-lafayette-require-you-wear-mask-fight-coronavirus/5354668002/,1.0,48.49
wrong_false_5,unit_15,1,26-35,4 year college/bachelor degree,"75,000 to less than 100,000",Moderate,Democrat,Agree,Agree,44.37,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,56.35,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,38.15,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,7.19,pants-on-fire_doc8,The government is closing businesses to stop the spread of coronavirus even though the numbers are nothing compared to H1N1 or Ebola Everyone needs to realize our government is up to something ,Facebook User,2020-16-03,Facebook Post,6.0,0.0,pants-on-fire,2.0,https://www.inquirer.com/politics/coronavirus-facebook-hoax-pennsylvania-true-false-20200406.html,1.0,270.61
wrong_false_5,unit_85,1,26-35,4 year college/bachelor degree,"50,000 to less than 75,000",Very liberal,Democrat,Disagree,Agree,11.75,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,8.75,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,correct value,4.89,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,15.25,pants-on-fire_doc9,the US is developing an antivirus that includes a chip to track your movement,Facebook User,2020-16-03,Facebook Post,2.0,0.0,pants-on-fire,0.0,https://www.cnet.com/news/bill-gates-calls-wrongful-covid-19-vaccine-conspiracy-theories-stupid-but-many-people-believe-them/,1.0,173.62
wrong_false_5,unit_74,1,26-35,4 year college/bachelor degree,"150,000 or more",Conservative,Republican,Agree,Agree,50.87,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,34.33,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,15.51,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,60.52,pants-on-fire_doc7,This particular pandemic is one where I dont think nationwide theres been a single fatality under 25,Ron Desantis,9/4/2020,Meeting,3.0,0.0,pants-on-fire,5.0,https://www.heraldtribune.com/news/20200412/florida-coronavirus-checking-out-governors-claim-of-only-one-young-virus-death,1.0,220.58
wrong_false_5,unit_76,1,26-35,4 year college/bachelor degree,"Less than 10,000",Liberal,Independent,Agree,Agree,15.84,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,11.88,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,correct value,14.42,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,6.06,pants-on-fire_doc7,This particular pandemic is one where I dont think nationwide theres been a single fatality under 25,Ron Desantis,9/4/2020,Meeting,1.0,0.0,pants-on-fire,4.0,https://www.noagendaexperience.com/listen/1254,1.0,65.43
wrong_false_5,unit_88,1,26-35,Postgrad. or professional degree (etc.),"50,000 to less than 75,000",Very conservative,Republican,Agree,Agree,48.48,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,11.54,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,8.99,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,18.14,pants-on-fire_doc9,the US is developing an antivirus that includes a chip to track your movement,Facebook User,2020-16-03,Facebook Post,2.0,0.0,pants-on-fire,4.0,http://teyit.link/bZrzBrK,1.0,77.2
wrong_false_5,unit_24,1,26-35,4 year college/bachelor degree,"50,000 to less than 75,000",Moderate,Democrat,Agree,Disagree,10.87,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,21.18,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,21.77,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,25.03,pants-on-fire_doc2,We inherited a broken test for COVID19,Donald Trump,2020-30-03,"Interview on ""Fox and Friends""",1.0,0.0,pants-on-fire,4.0,https://www.factcheck.org/2020/04/trumps-spin-on-broken-testing/,1.0,80.49
wrong_false_5,unit_84,1,26-35,Some college (etc.),"10,000 to less than 20,000",Conservative,Republican,Agree,Agree,313.72,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,82.06,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,40.38,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,67.39,pants-on-fire_doc9,the US is developing anantivirusï½ that includes a chip to track your movement,Facebook User,2020-16-03,Facebook Post,3.0,0.0,pants-on-fire,5.0,https://mediabiasfactcheck.com/2020/04/04/the-latest-fact-checks-from-the-international-fact-checking-network-ifcn-04-04-2020/,1.0,133.68
wrong_false_5,unit_12,1,26-35,4 year college/bachelor degree,"10,000 to less than 20,000",Very conservative,Republican,Agree,Agree,100.52,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,59.83,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,11.64,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,143.23,pants-on-fire_doc8,The government is closing businesses to stop the spread of coronavirus even though the numbers are nothing compared to H1N1 or Ebola Everyone needs to realize our government is up to something,Facebook User,2020-16-03,Facebook Post,7.0,0.0,pants-on-fire,4.0,https://www.msn.com/en-us/news/us/coronavirus-outbreak-live-updates/ar-BB16ry9W,1.0,72.92
wrong_false_5,unit_20,1,26-35,4 year college/bachelor degree,"50,000 to less than 75,000",Conservative,Republican,No opinion either way,Agree,72.67,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,64.23,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,31.31,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,32.91,pants-on-fire_doc2,We inherited a broken testï½ for COVID19,Donald Trump,2020-30-03,"Interview on ""Fox and Friends""",0.0,0.0,pants-on-fire,5.0,https://projects.thestar.com/donald-trump-fact-check/,1.0,327.62
wrong_false_5,unit_33,1,26-35,4 year college/bachelor degree,"10,000 to less than 20,000",Moderate,Independent,No opinion either way,Agree,26.58,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,13.98,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,correct value,27.65,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,12.76,pants-on-fire_doc5,A post say hair weave and lace fronts manufactured in China may contain the coronavirus,Bloggers,2020-26-02,Internet Posts,3.0,0.0,pants-on-fire,2.0,https://www.aliexpress.com/category/200004946/hair-weaves.html,1.0,312.24
wrong_false_5,unit_77,1,36-50,4 year college/bachelor degree,"50,000 to less than 75,000",Conservative,Democrat,Agree,Agree,30.28,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,113.0,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,51.54,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,41.93,pants-on-fire_doc7,This particular pandemic is one where I dont think nationwide theres been a single fatality under 25,Ron Desantis,9/4/2020,Meeting,2.0,0.0,pants-on-fire,4.0,https://politicalwire.com/2020/04/09/desantis-thinks-virus-doesnt-impact-young-people/,1.0,47.2
wrong_false_5,unit_73,1,26-35,4 year college/bachelor degree,"30,000 to less than 40,000",Moderate,Democrat,Agree,Agree,257.28,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,5.86,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,10.41,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,6.54,pants-on-fire_doc7,This particular pandemic is one where I donï½t think nationwide thereï½s been a single fatality under 25,Ron Desantis,9/4/2020,Meeting,5.0,0.0,pants-on-fire,3.0,https://www.cnn.com/2020/03/24/us/coronavirus-atria-willow-wood-florida/index.html,1.0,18.3
wrong_false_5,unit_80,1,26-35,Some college (etc.),"40,000 to less than 50,000",Liberal,Republican,Agree,Agree,100.68,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,79.7,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,correct value,47.86,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,58.03,pants-on-fire_doc9,the US is developing an antivirus that includes a chip to track your movement,Facebook User,2020-16-03,Facebook Post,5.0,0.0,pants-on-fire,4.0,https://mediabiasfactcheck.com/2020/04/04/the-latest-fact-checks-from-the-international-fact-checking-network-ifcn-04-04-2020/,1.0,53.17
wrong_false_5,unit_79,2,26-35,Postgrad. or professional degree (etc.),"30,000 to less than 40,000",Conservative,Republican,Agree,Agree,100.67,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,21.01,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,correct value,17.24,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,32.8,pants-on-fire_doc7,This particular pandemic is one where I donï½t think nationwide thereï½s been a single fatality under 25,Ron Desantis,9/4/2020,Meeting,2.0,0.0,pants-on-fire,5.0,https://www.usatoday.com/,1.0,147.54
wrong_false_5,unit_27,3,36-50,4 year college/bachelor degree,"Less than 10,000",Moderate,Democrat,Agree,Agree,31.59,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,21.88,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,9.38,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,47.07,pants-on-fire_doc2,We inherited a broken test for COVID19,Donald Trump,2020-30-03,"Interview on ""Fox and Friends""",7.0,0.0,pants-on-fire,3.0,https://www.fda.gov/news-events/press-announcements/coronavirus-covid-19-update-fda-authorizes-first-test-patient-home-sample-collection,3.0,93.69
wrong_false_5,unit_10,1,19-25,"Postgrad. or professional schooling, no degree","75,000 to less than 100,000",Moderate,Democrat,No opinion either way,Agree,110.56,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,39.65,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,20.57,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,45.9,pants-on-fire_doc8,The government is closing businesses to stop the spread of coronavirus even though the numbers are nothing compared to H1N1 or Ebola Everyone needs to realize our government is up to something,Facebook User,2020-16-03,Facebook Post,3.0,0.0,pants-on-fire,3.0,https://www.brookings.edu/research/fourteen-economic-facts-on-education-and-economic-opportunity-2/,1.0,213.25
wrong_false_5,unit_21,1,36-50,4 year college/bachelor degree,"40,000 to less than 50,000",Moderate,Republican,Agree,Agree,45.67,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,48.14,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,12.21,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,29.36,pants-on-fire_doc2,We inherited a broken testï½ for COVID19,Donald Trump,2020-30-03,"Interview on ""Fox and Friends""",4.0,0.0,pants-on-fire,4.0,https://www.usatoday.com/,1.0,40.32
wrong_false_5,unit_30,1,36-50,4 year college/bachelor degree,"10,000 to less than 20,000",Moderate,Democrat,Agree,Agree,62.5,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,13.14,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,10.63,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,46.31,pants-on-fire_doc5,A post say hair weave and lace fronts manufactured in China may contain the coronavirus,Bloggers,2020-26-02,Internet Posts,3.0,0.0,pants-on-fire,5.0,https://www.condor.com/us/index.jsp,1.0,421.5
wrong_false_5,unit_13,1,36-50,Postgrad. or professional degree (etc.),"50,000 to less than 75,000",Conservative,Independent,Agree,Agree,18.32,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,7.13,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,3.89,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,4.07,pants-on-fire_doc8,The government is closing businesses to stop the spread of coronavirus even though the numbers are nothing compared to H1N1 or Ebola Everyone needs to realize our government is up to something ,Facebook User,2020-16-03,Facebook Post,4.0,0.0,pants-on-fire,3.0,https://www.statista.com/statistics/264810/number-of-monthly-active-facebook-users-worldwide/,1.0,89.58
wrong_false_5,unit_17,1,50-80,High school graduate or GED (etc.),"10,000 to less than 20,000",Moderate,Independent,Disagree,Agree,137.08,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,101.7,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,46.03,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,48.87,pants-on-fire_doc8,The government is closing businesses to stop the spread of coronavirus even though the numbers are nothing compared to H1N1 or Ebola Everyone needs to realize our government is up to something ,Facebook User,2020-16-03,Facebook Post,7.0,0.0,pants-on-fire,5.0,https://www.inquirer.com/politics/coronavirus-facebook-hoax-pennsylvania-true-false-20200406.html,1.0,190.75
wrong_false_5,unit_31,1,26-35,4 year college/bachelor degree,"40,000 to less than 50,000",Liberal,Independent,Agree,Agree,15.08,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,9.21,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,4.72,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,4.43,pants-on-fire_doc5,A post sayhair weave and lace fronts manufactured in China may contain the coronavirusï½,Bloggers,2020-26-02,Internet Posts,2.0,0.0,pants-on-fire,2.0,https://disabilitydenials.com/blog/ssa-changes-rules-evaluate-medical-evidence/,1.0,16.69
wrong_false_5,unit_75,1,36-50,Postgrad. or professional degree (etc.),"50,000 to less than 75,000",Very conservative,Democrat,No opinion either way,Agree,40.93,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,25.45,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,20.54,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,41.53,pants-on-fire_doc7,This particular pandemic is one where I donï½t think nationwide thereï½s been a single fatality under 25,Ron Desantis,9/4/2020,Meeting,3.0,0.0,pants-on-fire,4.0,https://www.msn.com/en-us/health/medical/floridas-better-off-in-covid-19-fight-than-it-was-in-april-desantis-says/ar-BB15LFd3,1.0,40.91
wrong_false_5,unit_22,2,36-50,"Postgrad. or professional schooling, no degree","40,000 to less than 50,000",Liberal,Republican,Agree,Agree,24.52,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,64.48,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,779.29,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,7.75,pants-on-fire_doc2,We inherited a broken test for COVID19,Donald Trump,2020-30-03,"Interview on ""Fox and Friends""",4.0,0.0,pants-on-fire,5.0,https://www.independent.co.uk/topic/DonaldTrump,2.0,98.57
wrong_false_5,unit_35,2,50-80,4 year college/bachelor degree,"75,000 to less than 100,000",Conservative,Republican,Agree,Agree,36.64,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,83.21,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,58.68,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,73.68,pants-on-fire_doc5,A post say hair weave and lace fronts manufactured in China may contain the coronavirus,Bloggers,2020-26-02,Internet Posts,2.0,0.0,pants-on-fire,3.0,https://time.com/5820118/coronavirus-questions-answered/,1.0,411.27
wrong_false_5,unit_82,1,26-35,4 year college/bachelor degree,"50,000 to less than 75,000",Moderate,Independent,Agree,Agree,29.8,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,22.94,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,81.28,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,19.96,pants-on-fire_doc9,the US is developing an antivirus that includes a chip to track your movement,Facebook User,2020-16-03,Facebook Post,7.0,0.0,pants-on-fire,1.0,http://teyit.link/bZrzBrK,1.0,183.57
wrong_false_5,unit_37,1,26-35,4 year college/bachelor degree,"30,000 to less than 40,000",Moderate,Republican,Agree,Agree,102.95,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,10.39,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,80.6,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,132.32,pants-on-fire_doc5,A post say hair weave and lace fronts manufactured in China may contain the coronavirus,Bloggers,2020-26-02,Internet Posts,7.0,0.0,pants-on-fire,4.0,https://quizlet.com/267899410/libs-150-quiz-12-flash-cards/,1.0,60.82
wrong_false_5,unit_25,1,50-80,Some college (etc.),"75,000 to less than 100,000",Conservative,Republican,Agree,Agree,28.15,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,15.21,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,14.75,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,51.56,pants-on-fire_doc2,We inherited a broken test for COVID19,Donald Trump,2020-30-03,"Interview on ""Fox and Friends""",0.0,0.0,pants-on-fire,4.0,https://www.youtube.com/,1.0,200.06
wrong_true_5,unit_66,1,19-25,4 year college/bachelor degree,"40,000 to less than 50,000",Moderate,Democrat,Disagree,Agree,146.33,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,67.61,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,correct value,135.07,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,236.22,true_doc3,No city in the state can quarantine itself without state approval,Andrew Cuomo,2020-17-03,News Conference,6.0,5.0,True,4.0,https://www.mapsofworld.com/usa/,1.0,131.7
wrong_true_5,unit_70,1,26-35,4 year college/bachelor degree,"20,000 to less than 30,000",Conservative,Independent,Agree,Agree,115.33,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,54.32,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,34.15,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,148.13,true_doc4,Says most NC legislators are in the high risk age group for coronavirus,Kelly Alexander,2020-14-03,Tweet,3.0,5.0,True,3.0,https://www.msn.com/en-ie/news/coronavirus/the-covid-19-risks-for-different-age-groups-explained/ar-BB11ADF6,1.0,105.16
wrong_true_5,unit_60,1,26-35,"Postgrad. or professional schooling, no degree","30,000 to less than 40,000",Conservative,Republican,Agree,Agree,29.06,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,23.94,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,17.76,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,63.86,true_doc3,No city in the state can quarantine itself without state approval,Andrew Cuomo,2020-17-03,News Conference,7.0,5.0,True,3.0,https://lawandcrime.com/legal-analysis/sorry-gov-andrew-cuomo-new-york-city-can-do-a-lot-to-legally-quarantine-itself-bill-de-blasio-coronavirus-covid-19/,1.0,51.95
wrong_true_5,unit_38,1,50-80,4 year college/bachelor degree,"50,000 to less than 75,000",Conservative,Republican,Disagree,Agree,25.97,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,5.95,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,correct value,4.65,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,57.04,true_doc7,Whole of Italy goes into quarantine,Blog Post,10/3/2020,Bloggers,4.0,5.0,True,5.0,https://www.npr.org/sections/goatsandsoda/2020/03/09/813791575/italy-expands-quarantine-measures-nationwide-to-stem-spread-of-coronavirus,1.0,95.53
wrong_true_5,unit_11,1,26-35,High school graduate or GED (etc.),"10,000 to less than 20,000",Very conservative,Republican,Agree,Agree,59.36,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,14.85,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,14.09,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,12.13,true_doc8,Says longstanding Food and Drug Administration regulations created barriers to the private industry creating a test quickly for the coronavirus,Dan Crenshaw,2020-13-03,Tweet,1.0,5.0,True,2.0,https://human.libretexts.org/Bookshelves/Composition/Book%3A_Writing_for_Success_(1st_Canadian_Edition)/9%3A_Citations_and_Referencing/9.4%3A_Citation_Guidelines,1.0,62.48
wrong_true_5,unit_62,1,50-80,Postgrad. or professional degree (etc.),"75,000 to less than 100,000",Moderate,Independent,Agree,Agree,39.54,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,38.83,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,36.93,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,1026.93,true_doc3,No city in the state can quarantine itself without state approval,Andrew Cuomo,2020-17-03,News Conference,2.0,5.0,True,5.0,https://www.nickiswift.com/200038/the-truth-about-andrew-cuomo-and-sandra-lees-relationship/,1.0,174.32
wrong_true_5,unit_34,1,36-50,Postgrad. or professional degree (etc.),"50,000 to less than 75,000",Conservative,Republican,Agree,Agree,47.64,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,15.09,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,7.97,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,14.11,true_doc7,Whole of Italy goes into quarantine,Blog Post,10/3/2020,Bloggers,0.0,5.0,True,0.0,https://quizlet.com/212159875/asking-the-right-questions-ch-1-10-flash-cards/,1.0,212.47
wrong_true_5,unit_14,1,26-35,4 year college/bachelor degree,"40,000 to less than 50,000",Liberal,Republican,Agree,Agree,51.76,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,50.95,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,32.56,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,66.49,true_doc8,Says longstanding Food and Drug Administration regulations created barriers to the private industry creating a test quickly for the coronavirus,Dan Crenshaw,2020-13-03,Tweet,6.0,5.0,True,3.0,https://reason.com/2020/03/15/tired-there-are-no-libertarians-in-a-pandemic-wired-there-are-only-libertarians-in-a-pandemic/,1.0,48.85
