type,unit_id,current_try,q_0_age_answer,q_0_school_answer,q_0_taxes_answer,q_0_political_views_answer,q_0_consideration_answer,q_0_southern_border_answer,q_0_environment_answer,q_0_time_elapsed,q_1_farmers_question,q_1_farmers_value,q_1_time_elapsed,q_2_marks_question,q_2_marks_value,q_2_time_elapsed,q_3_athletics_question,q_3_athletics_value,q_3_time_elapsed,doc_index,doc_name,doc_statement,doc_claimant,doc_date,doc_originatedFrom,doc_ground_truth_value,doc_ground_truth_label,doc_truthfulness_value,doc_truthfulness_url,doc_accesses,doc_time_elapsed
wrong_false_5,unit_49,1,26-35,4 year college/bachelor degree,"30,000 to less than 40,000",Liberal,Republican,Agree,Agree,349.46,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,32.77,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,14.16,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,134.81,7.0,pants-on-fire_doc10,Italy arrested a doctorfor intentionally killing over 3000 coronavirus patientsâ,Bloggers,2020-31-03,Blog Post,0.0,pants-on-fire,5.0,https://www.reuters.com/article/uk-factcheck-coronavirus-italy-doctor-idUSKBN21L2Y9,1.0,56.15
wrong_false_5,unit_52,8,19-25,4 year college/bachelor degree,"40,000 to less than 50,000",Conservative,Democrat,Agree,Agree,30.94,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,14.15,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,4.57,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,4.22,0.0,pants-on-fire_doc1,If your child gets this virus their going to hospital alone in a van with people they donât knowâto be with people they donât knowâ you will be at home without them in their time of need,Facebook Post,2020-25-03,Viral Image,0.0,pants-on-fire,3.0,https://www.dictionary.com/browse/engine,1.0,
wrong_false_5,unit_46,1,26-35,4 year college/bachelor degree,"20,000 to less than 30,000",Liberal,Republican,Agree,Agree,111.39,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,80.38,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,116.08,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,94.08,3.0,pants-on-fire_doc10,Italy arrested a doctorfor intentionally killing over 3000 coronavirus patientsâ,Bloggers,2020-31-03,Blog Post,0.0,pants-on-fire,4.0,https://checkyourfact.com/2020/04/07/fact-check-italian-doctor-arrested-murdering-over-3000-coronavirus-patients/,1.0,391.49
wrong_false_5,unit_25,1,36-50,4 year college/bachelor degree,"75,000 to less than 100,000",Very conservative,Democrat,Agree,Agree,23.79,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,13.26,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,31.98,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,17.3,0.0,pants-on-fire_doc2,We inherited a broken testâ for COVID19,Donald Trump,2020-30-03,"Interview on ""Fox and Friends""",0.0,pants-on-fire,3.0,https://twitter.com/realdonaldtrump,1.0,169.06
wrong_false_5,unit_57,1,26-35,Postgrad. or professional degree (etc.),"50,000 to less than 75,000",Moderate,Democrat,Agree,Agree,35.46,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,24.26,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,129.49,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,54.99,0.0,pants-on-fire_doc1,If your child gets this virus their going to hospital alone in a van with people they donât knowâto be with people they donât knowâ you will be at home without them in their time of need,Facebook Post,2020-25-03,Viral Image,0.0,pants-on-fire,4.0,https://www.peakprosperity.com/a-simple-way-to-combat-coronavirus-everyone-should-wear-a-mask/,1.0,1215.45
wrong_false_5,unit_15,2,50-80,"Postgrad. or professional schooling, no degree","40,000 to less than 50,000",Conservative,Republican,Agree,Agree,58.83,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,6.09,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,5.27,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,4.61,6.0,pants-on-fire_doc8,The government is closing businesses to stop the spread of coronavirus even though the numbers are nothing compared to H1N1 or Ebola Everyone needs to realize our government is up to something,Facebook User,2020-16-03,Facebook Post,0.0,pants-on-fire,5.0,https://www.facebook.com/help/804757836392387,2.0,97.17
wrong_false_5,unit_21,5,26-35,4 year college/bachelor degree,"30,000 to less than 40,000",Conservative,Republican,Disagree,Agree,407.55,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,20.11,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,3.45,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,51.35,4.0,pants-on-fire_doc2,We inherited a broken testâ for COVID19,Donald Trump,2020-30-03,"Interview on ""Fox and Friends""",0.0,pants-on-fire,2.0,https://www.cnn.com/2020/03/22/politics/fact-check-trump-coronavirus-false-claims-march/index.html,5.0,35.1
wrong_false_5,unit_26,1,36-50,4 year college/bachelor degree,"20,000 to less than 30,000",Conservative,Independent,Agree,Agree,144.18,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,478.64,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,33.23,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,249.3,5.0,pants-on-fire_doc2,We inherited a broken testâ for COVID19,Donald Trump,2020-30-03,"Interview on ""Fox and Friends""",0.0,pants-on-fire,5.0,https://shop.donaldjtrump.com/,1.0,35.04
wrong_false_5,unit_55,2,26-35,4 year college/bachelor degree,"30,000 to less than 40,000",Conservative,Democrat,Agree,Disagree,16.03,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,4.59,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,3.66,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,3.73,4.0,pants-on-fire_doc1,If your child gets this virus their going to hospital alone in a van with people they donât knowâto be with people they donât knowâ you will be at home without them in their time of need,Facebook Post,2020-25-03,Viral Image,0.0,pants-on-fire,2.0,https://www.factcheck.org/2020/05/facebook-posts-distort-facts-on-trump-actions/,2.0,35.89
wrong_false_5,unit_47,1,26-35,Postgrad. or professional degree (etc.),"20,000 to less than 30,000",Very conservative,Republican,Agree,Agree,33.32,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,63.3,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,correct value,123.18,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,85.75,7.0,pants-on-fire_doc10,Italy arrested a doctorfor intentionally killing over 3000 coronavirus patientsâ,Bloggers,2020-31-03,Blog Post,0.0,pants-on-fire,1.0,https://checkyourfact.com/2020/04/07/fact-check-italian-doctor-arrested-murdering-over-3000-coronavirus-patients/,1.0,149.51
wrong_false_5,unit_77,2,19-25,4 year college/bachelor degree,"50,000 to less than 75,000",Conservative,Republican,Agree,Agree,110.62,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,98.29,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,126.67,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,193.51,2.0,pants-on-fire_doc7,This particular pandemic is one where I donât think nationwide thereâs been a single fatality under 25,Ron Desantis,9/4/2020,Meeting,0.0,pants-on-fire,5.0,https://www.yesnetwork.com/,1.0,147.68
wrong_false_5,unit_13,3,26-35,4 year college/bachelor degree,"40,000 to less than 50,000",Conservative,Democrat,Agree,Agree,140.72,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,3.59,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,3.46,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,8.13,4.0,pants-on-fire_doc8,The government is closing businesses to stop the spread of coronavirus even though the numbers are nothing compared to H1N1 or Ebola Everyone needs to realize our government is up to something,Facebook User,2020-16-03,Facebook Post,0.0,pants-on-fire,2.0,https://www.dictionary.com/browse/happy,3.0,24.33
wrong_false_5,unit_74,10,26-35,Some college (etc.),"40,000 to less than 50,000",Moderate,Republican,Agree,Agree,16.29,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,3.94,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,4.81,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,3.87,3.0,pants-on-fire_doc7,This particular pandemic is one where I donât think nationwide thereâs been a single fatality under 25,Ron Desantis,9/4/2020,Meeting,0.0,pants-on-fire,5.0,https://www.baynews9.com/fl/tampa/news/2020/05/18/desantis-disputes-that-florida-is-failing-to-pay-valid-unemployment-benefits-claims,1.0,109.72
wrong_false_5,unit_42,1,36-50,Postgrad. or professional degree (etc.),"40,000 to less than 50,000",Conservative,Republican,Agree,Agree,15.1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,6.2,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,5.73,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,9.65,7.0,pants-on-fire_doc10,Italy arrested a doctorfor intentionally killing over 3000 coronavirus patientsâ,Bloggers,2020-31-03,Blog Post,0.0,pants-on-fire,4.0,https://blog.hubspot.com/marketing/beginner-blogger-mistakes,1.0,42.99
wrong_false_5,unit_53,1,26-35,4 year college/bachelor degree,"20,000 to less than 30,000",Very liberal,Independent,Agree,Agree,39.93,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,36.57,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,78.38,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,1146.8,3.0,pants-on-fire_doc1,If your child gets this virus their going to hospital alone in a van with people they donât knowâto be with people they donât knowâ you will be at home without them in their time of need,Facebook Post,2020-25-03,Viral Image,0.0,pants-on-fire,3.0,https://www.factcheck.org/2020/03/meme-misleads-on-hospital-visits-to-children-with-covid-19/,1.0,87.28
wrong_false_5,unit_14,1,36-50,4 year college/bachelor degree,"50,000 to less than 75,000",Conservative,Republican,Agree,Agree,304.87,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,222.41,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,correct value,417.15,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,385.16,7.0,pants-on-fire_doc8,The government is closing businesses to stop the spread of coronavirus even though the numbers are nothing compared to H1N1 or Ebola Everyone needs to realize our government is up to something,Facebook User,2020-16-03,Facebook Post,0.0,pants-on-fire,4.0,https://www.wbur.org/bostonomix/2020/03/24/non-essential-business-closure-impacts,1.0,227.48
wrong_false_5,unit_44,1,26-35,4 year college/bachelor degree,"40,000 to less than 50,000",Liberal,Democrat,Agree,Agree,33.42,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,179.69,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,22.05,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,47.24,4.0,pants-on-fire_doc10,Italy arrested a doctorfor intentionally killing over 3000 coronavirus patientsï½,Bloggers,2020-31-03,Blog Post,0.0,pants-on-fire,2.0,https://www.dailymail.co.uk/news/article-8130479/99-patients-killed-coronavirus-Italy-existing-illnesses-study-finds.html,1.0,106.32
wrong_false_5,unit_12,4,26-35,"Postgrad. or professional schooling, no degree","30,000 to less than 40,000",Very liberal,Republican,Agree,Agree,37.96,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,18.05,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,6.95,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,42.2,7.0,pants-on-fire_doc8,The government is closing businesses to stop the spread of coronavirus even though the numbers are nothing compared to H1N1 or Ebola Everyone needs to realize our government is up to something,Facebook User,2020-16-03,Facebook Post,0.0,pants-on-fire,5.0,https://zephoria.com/top-15-valuable-facebook-statistics/,4.0,332.05
wrong_false_5,unit_24,1,26-35,4 year college/bachelor degree,"10,000 to less than 20,000",Conservative,Republican,Agree,Agree,34.07,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,20.04,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,13.55,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,48.57,1.0,pants-on-fire_doc2,We inherited a broken testâ for COVID19,Donald Trump,2020-30-03,"Interview on ""Fox and Friends""",0.0,pants-on-fire,5.0,https://twitter.com/realdonaldtrump,1.0,95.35
wrong_false_5,unit_29,1,26-35,"Postgrad. or professional schooling, no degree","50,000 to less than 75,000",Liberal,Republican,Agree,Agree,2350.66,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,5.42,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,10.69,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,28.01,3.0,pants-on-fire_doc2,We inherited a broken testâ for COVID19,Donald Trump,2020-30-03,"Interview on ""Fox and Friends""",0.0,pants-on-fire,3.0,https://www.wral.com/coronavirus/fact-check-did-trump-inherit-a-broken-covid-19-test/19054099/,1.0,45.17
wrong_false_5,unit_79,1,36-50,4 year college/bachelor degree,"50,000 to less than 75,000",Very conservative,Independent,Disagree,Agree,34.99,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,103.41,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,correct value,76.86,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,27.32,2.0,pants-on-fire_doc7,This particular pandemic is one where I donât think nationwide thereâs been a single fatality under 25,Ron Desantis,9/4/2020,Meeting,0.0,pants-on-fire,5.0,https://www.nydailynews.com/coronavirus/ny-coronavirus-florida-governor-false-claims-20200410-mhweklvvmreijmqmk4q3tuccxy-story.html,1.0,79.07
wrong_false_5,unit_17,1,50-80,High school graduate or GED (etc.),"30,000 to less than 40,000",Moderate,Democrat,Agree,Agree,22.91,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,33.65,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,correct value,9.83,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,55.58,7.0,pants-on-fire_doc8,The government is closing businesses to stop the spread of coronavirus even though the numbers are nothing compared to H1N1 or Ebola Everyone needs to realize our government is up to something,Facebook User,2020-16-03,Facebook Post,0.0,pants-on-fire,4.0,https://www.inquirer.com/politics/coronavirus-facebook-hoax-pennsylvania-true-false-20200406.html,1.0,92.52
wrong_false_5,unit_10,1,19-25,4 year college/bachelor degree,"50,000 to less than 75,000",Very liberal,Democrat,Agree,Agree,24.86,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,4.07,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,2.92,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,3.72,3.0,pants-on-fire_doc8,The government is closing businesses to stop the spread of coronavirus even though the numbers are nothing compared to H1N1 or Ebola Everyone needs to realize our government is up to something,Facebook User,2020-16-03,Facebook Post,0.0,pants-on-fire,2.0,https://www.npr.org/2020/03/18/817934531/the-latest-developments-in-the-federal-and-scientific-response-to-coronavirus,1.0,86.7
wrong_false_5,unit_41,1,36-50,"Postgrad. or professional schooling, no degree","40,000 to less than 50,000",Conservative,Republican,Agree,Agree,18.95,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,12.88,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,7.47,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,7.39,5.0,pants-on-fire_doc10,Italy arrested a doctorfor intentionally killing over 3000 coronavirus patientsâ,Bloggers,2020-31-03,Blog Post,0.0,pants-on-fire,4.0,https://expresswriters.com/15-of-the-most-influential-bloggers-and-what-you-can-learn-from-them/,1.0,27.51
wrong_false_5,unit_72,1,26-35,4 year college/bachelor degree,"20,000 to less than 30,000",Moderate,Democrat,Agree,Agree,36.72,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,32.39,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,71.37,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,141.71,2.0,pants-on-fire_doc7,This particular pandemic is one where I donât think nationwide thereâs been a single fatality under 25,Ron Desantis,9/4/2020,Meeting,0.0,pants-on-fire,4.0,https://www.msnbc.com/rachel-maddow-show/florida-s-desantis-flubs-relevant-detail-about-coronavirus-threat-n1181031,1.0,71.21
wrong_false_5,unit_11,1,36-50,4 year college/bachelor degree,"20,000 to less than 30,000",Conservative,Democrat,Agree,Agree,48.33,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,10.06,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,correct value,7.08,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,15.25,4.0,pants-on-fire_doc8,The government is closing businesses to stop the spread of coronavirus even though the numbers are nothing compared to H1N1 or Ebola Everyone needs to realize our government is up to something,Facebook User,2020-16-03,Facebook Post,0.0,pants-on-fire,4.0,https://www.tmc.edu/news/2020/08/coronavirus-connection-a-texas-medical-center-continuing-update/,1.0,43.01
wrong_false_5,unit_48,1,26-35,4 year college/bachelor degree,"30,000 to less than 40,000",Conservative,Democrat,Agree,Disagree,23.81,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,4.16,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,3.6,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,3.89,0.0,pants-on-fire_doc10,Italy arrested a doctorfor intentionally killing over 3000 coronavirus patientsâ,Bloggers,2020-31-03,Blog Post,0.0,pants-on-fire,3.0,https://talksport.com/football/738373/chelsea-transfer-news-live-kai-havertz-jan-oblak-willian-new-deal/,1.0,57.09
wrong_true_5,unit_58,1,26-35,4 year college/bachelor degree,"40,000 to less than 50,000",Moderate,Republican,Agree,Agree,40.07,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,156.13,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,49.66,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,26.59,7.0,true_doc10,Says of the coronavirus threatthere was not a single suggestion by anyone a doctor a scientist a political figure that we needed to cancel Mardi Grasâ,John Bel Edwards,5/4/2020,CNN interview,5.0,True,2.0,https://quizlet.com/290050399/business-communications-chapter-11-flash-cards/,1.0,21.3
wrong_true_5,unit_67,1,26-35,4 year college/bachelor degree,"30,000 to less than 40,000",Conservative,Democrat,Agree,Agree,41.95,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,5.35,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,4.67,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,3.52,5.0,true_doc3,No city in the state can quarantine itself without state approval,Andrew Cuomo,2020-17-03,News Conference,5.0,True,0.0,https://www.dictionary.com/browse/engine,1.0,25.89
wrong_true_5,unit_28,1,26-35,4 year college/bachelor degree,"50,000 to less than 75,000",Liberal,Republican,Agree,Agree,122.14,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,105.24,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,correct value,42.09,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,112.81,1.0,true_doc9,Photo shows a crowded New York City subway train during stayathome order,Viral Image,2/4/2020,Facebook Post,5.0,True,3.0,https://www.thefreedictionary.com/nothing,1.0,29.22
wrong_true_5,unit_60,3,26-35,4 year college/bachelor degree,"50,000 to less than 75,000",Moderate,Democrat,Agree,Agree,37.93,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,37.19,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,4.5,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,4.44,7.0,true_doc3,No city in the state can quarantine itself without state approval,Andrew Cuomo,2020-17-03,News Conference,5.0,True,1.0,https://www.silive.com/coronavirus/2020/08/cuomo-nyc-late-to-submit-school-reopening-plans-city-denies-claim.html,3.0,40.51
wrong_true_5,unit_34,3,50-80,"Postgrad. or professional schooling, no degree","40,000 to less than 50,000",Very liberal,Republican,Agree,Agree,44.61,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,7.54,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,5.34,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,7.36,0.0,true_doc7,Whole of Italy goes into quarantine,Blog Post,10/3/2020,Bloggers,5.0,True,3.0,https://optinmonster.com/73-type-of-blog-posts-that-are-proven-to-work/,1.0,
wrong_true_5,unit_65,2,50-80,4 year college/bachelor degree,"30,000 to less than 40,000",Liberal,Republican,Agree,Agree,71.12,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,70.79,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,39.02,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,54.02,7.0,true_doc3,No city in the state can quarantine itself without state approval,Andrew Cuomo,2020-17-03,News Conference,5.0,True,3.0,https://localnews8.com/news/politics/2020/03/17/cuomo-says-nyc-quarantine-is-not-being-considered/,2.0,91.7
wrong_true_5,unit_22,1,19-25,4 year college/bachelor degree,"40,000 to less than 50,000",Very conservative,Republican,Agree,Agree,34.05,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,138.93,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,119.4,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,44.81,3.0,true_doc9,Photo shows a crowded New York City subway train during stayathome order,Viral Image,2/4/2020,Facebook Post,5.0,True,0.0,https://www.washingtonexaminer.com/opinion/a-cautionary-tale-about-misinformation-in-the-age-of-coronavirus,1.0,42.86
wrong_true_5,unit_23,1,26-35,4 year college/bachelor degree,"75,000 to less than 100,000",Conservative,Democrat,Agree,Agree,271.49,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,12.42,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,3.61,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,4.58,4.0,true_doc9,Photo shows a crowded New York City subway train during stayathome order,Viral Image,2/4/2020,Facebook Post,5.0,True,3.0,https://www.thequint.com/news/webqoof/postcard-news-image-misquotes-world-leaders-on-india-china-tensions-fact-check,1.0,21.39
wrong_true_5,unit_59,1,26-35,4 year college/bachelor degree,"75,000 to less than 100,000",Conservative,Republican,No opinion either way,Agree,39.46,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,46.81,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,58.56,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,39.34,4.0,true_doc10,Says of the coronavirus threatthere was not a single suggestion by anyone a doctor a scientist a political figure that we needed to cancel Mardi Grasâ,John Bel Edwards,5/4/2020,CNN interview,5.0,True,5.0,https://www.google.com/,1.0,184.33
wrong_true_5,unit_30,1,26-35,"Postgrad. or professional schooling, no degree","20,000 to less than 30,000",Moderate,Republican,No opinion either way,Agree,42.32,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,47.1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,30.35,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,52.89,0.0,true_doc7,Whole of Italy goes into quarantine,Blog Post,10/3/2020,Bloggers,5.0,True,4.0,https://www.wantedinrome.com/news/coronavirus-whole-of-italy-goes-into-lock-down.html,1.0,763.36
wrong_true_5,unit_50,1,26-35,4 year college/bachelor degree,"40,000 to less than 50,000",Moderate,Democrat,Agree,Agree,19.71,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,4.34,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,6.1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,4.56,5.0,true_doc10,Says of the coronavirus threatthere was not a single suggestion by anyone a doctor a scientist a political figure that we needed to cancel Mardi Grasâ,John Bel Edwards,5/4/2020,CNN interview,5.0,True,3.0,https://www.wdsu.com/article/tangipahoa-sheriff-sues-china-claims-wuhan-lab-released-coronavirus/32419000,1.0,69.87
wrong_true_5,unit_36,1,36-50,Postgrad. or professional degree (etc.),"40,000 to less than 50,000",Moderate,Republican,No opinion either way,Agree,70.94,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,40.4,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,8.34,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,59.8,7.0,true_doc7,Whole of Italy goes into quarantine,Blog Post,10/3/2020,Bloggers,5.0,True,5.0,https://www.wantedinrome.com/news/coronavirus-whole-of-italy-goes-into-lock-down.html,1.0,105.07
